sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
117,1,2026-05-08T11:20:59.222148,onos,Star_15n_80M,15,star,80M,49864.65,2.587,0.0,0.995,8.227,18.63,742.72,77.14,0.9972,0.6435,0.8123,0.9136,ryu,0.0573,hybrid_p95,CONTROLLER
118,1,2026-05-08T11:22:22.171436,ryu,Star_15n_180M,15,star,180M,49891.41,0.082,0.0,0.995,0.049,0.5,33.39,62.22,0.9972,0.8804,0.9474,0.9705,ryu,0.0552,hybrid_p95,CONTROLLER
119,1,2026-05-08T11:23:47.168148,floodlight,Star_15n_180M,15,star,180M,48563.21,0.081,0.0,0.995,0.089,32.49,340.8,70.84,0.9972,0.5649,0.9396,0.909,ryu,0.0552,hybrid_p95,CONTROLLER
120,1,2026-05-08T11:26:16.327761,onos,Star_15n_180M,15,star,180M,49691.25,2.254,0.0,0.995,8.022,17.62,748.4,77.25,0.9972,0.6508,0.8153,0.9153,ryu,0.0552,hybrid_p95,CONTROLLER
121,1,2026-05-08T11:27:39.326891,ryu,Star_16n_5M,16,star,5M,50270.13,0.095,0.0,0.994,0.094,0.48,33.39,62.18,0.9967,0.8805,0.9468,0.9701,ryu,0.0521,hybrid_p95,CONTROLLER
122,1,2026-05-08T11:29:04.355931,floodlight,Star_16n_5M,16,star,5M,49003.22,0.08,0.0,0.994,0.084,35.45,343.2,72.41,0.9967,0.5424,0.9384,0.9042,ryu,0.0521,hybrid_p95,CONTROLLER
123,1,2026-05-08T11:31:34.019887,onos,Star_16n_5M,16,star,5M,50636.36,2.195,0.0,0.994,7.811,15.13,766.02,85.44,0.9967,0.6688,0.8116,0.918,ryu,0.0521,hybrid_p95,CONTROLLER
124,1,2026-05-08T11:32:56.983998,ryu,Star_16n_15M,16,star,15M,49768.93,0.085,0.0,0.994,0.071,0.52,33.4,60.33,0.9967,0.8802,0.9487,0.9702,ryu,0.0505,hybrid_p95,CONTROLLER
125,1,2026-05-08T11:34:21.919297,floodlight,Star_16n_15M,16,star,15M,47712.52,0.081,0.0,0.994,0.096,32.65,321.7,74.51,0.9967,0.5656,0.9365,0.9085,ryu,0.0505,hybrid_p95,CONTROLLER
126,1,2026-05-08T11:36:50.982233,onos,Star_16n_15M,16,star,15M,50157.5,2.589,0.0,0.994,8.167,14.02,726.36,83.52,0.9967,0.6788,0.8079,0.9197,ryu,0.0505,hybrid_p95,CONTROLLER
127,1,2026-05-08T11:38:13.893920,ryu,Star_16n_30M,16,star,30M,49889.2,0.095,0.0,0.994,0.11,0.38,33.39,67.76,0.9967,0.8813,0.9419,0.9699,ryu,0.0616,hybrid_p95,CONTROLLER
128,1,2026-05-08T11:39:38.980100,floodlight,Star_16n_30M,16,star,30M,48589.15,0.079,0.0,0.994,0.085,33.04,312.7,71.15,0.9967,0.5636,0.9394,0.9083,ryu,0.0616,hybrid_p95,CONTROLLER
129,1,2026-05-08T11:42:08.152468,onos,Star_16n_30M,16,star,30M,50237.64,2.681,0.0,0.994,9.617,29.77,690.42,83.75,0.9967,0.5622,0.786,0.8953,ryu,0.0616,hybrid_p95,CONTROLLER
130,1,2026-05-08T11:43:31.092475,ryu,Star_16n_80M,16,star,80M,49090.44,0.091,0.0,0.994,0.085,0.49,33.39,60.32,0.9967,0.8804,0.9485,0.9702,ryu,0.0507,hybrid_p95,CONTROLLER
131,1,2026-05-08T11:44:56.119306,floodlight,Star_16n_80M,16,star,80M,48958.92,0.075,0.0,0.994,0.044,33.09,287.99,72.74,0.9967,0.5659,0.9387,0.9087,ryu,0.0507,hybrid_p95,CONTROLLER
132,1,2026-05-08T11:47:25.844556,onos,Star_16n_80M,16,star,80M,49644.57,2.753,0.0,0.994,8.858,13.27,766.6,85.07,0.9967,0.6827,0.7962,0.9195,ryu,0.0507,hybrid_p95,CONTROLLER
133,1,2026-05-08T11:48:48.763317,ryu,Star_16n_180M,16,star,180M,50593.01,0.078,0.0,0.994,0.047,0.58,33.39,67.68,0.9967,0.8797,0.9429,0.9697,ryu,0.0544,hybrid_p95,CONTROLLER
134,1,2026-05-08T11:50:13.769184,floodlight,Star_16n_180M,16,star,180M,48753.1,0.081,0.009,0.9939,0.093,32.17,340.7,78.89,0.9966,0.5673,0.9329,0.9085,ryu,0.0544,hybrid_p95,CONTROLLER
135,1,2026-05-08T11:52:42.815818,onos,Star_16n_180M,16,star,180M,48797.81,2.739,0.0,0.994,8.876,15.95,796.32,84.63,0.9967,0.6613,0.7963,0.9153,ryu,0.0544,hybrid_p95,CONTROLLER
136,1,2026-05-08T11:54:05.802520,ryu,Star_17n_5M,17,star,5M,50494.29,0.097,0.0,0.993,0.12,0.53,33.4,67.73,0.9961,0.8801,0.9418,0.9692,ryu,0.0458,hybrid_p95,CONTROLLER
137,1,2026-05-08T11:55:30.851560,floodlight,Star_17n_5M,17,star,5M,48422.76,0.08,0.0,0.993,0.079,32.76,348.0,72.28,0.9961,0.5622,0.9386,0.9076,ryu,0.0458,hybrid_p95,CONTROLLER
138,1,2026-05-08T11:58:00.380672,onos,Star_17n_5M,17,star,5M,49342.08,2.306,0.0,0.993,7.217,11.25,786.3,91.44,0.9961,0.6971,0.8155,0.9234,ryu,0.0458,hybrid_p95,CONTROLLER
139,1,2026-05-08T11:59:23.416348,ryu,Star_17n_15M,17,star,15M,50107.39,0.085,0.0,0.993,0.044,0.65,33.41,68.74,0.9961,0.8792,0.9421,0.9691,ryu,0.0468,hybrid_p95,CONTROLLER
140,1,2026-05-08T12:00:48.583096,floodlight,Star_17n_15M,17,star,15M,49475.72,0.082,0.0,0.993,0.097,34.84,348.7,72.33,0.9961,0.5465,0.9383,0.9045,ryu,0.0468,hybrid_p95,CONTROLLER
141,1,2026-05-08T12:03:18.231500,onos,Star_17n_15M,17,star,15M,49234.35,2.361,0.0,0.993,7.297,12.68,725.01,84.32,0.9961,0.689,0.8203,0.9223,ryu,0.0468,hybrid_p95,CONTROLLER
142,1,2026-05-08T12:04:41.194159,ryu,Star_17n_30M,17,star,30M,50186.02,0.088,0.0,0.993,0.076,0.4,33.39,69.6,0.9961,0.8811,0.9409,0.9693,ryu,0.0516,hybrid_p95,CONTROLLER
143,1,2026-05-08T12:06:06.238122,floodlight,Star_17n_30M,17,star,30M,49153.27,0.078,0.0,0.993,0.08,33.42,355.41,74.89,0.9961,0.5565,0.9364,0.9063,ryu,0.0516,hybrid_p95,CONTROLLER
144,1,2026-05-08T12:08:35.662239,onos,Star_17n_30M,17,star,30M,49978.72,2.173,0.0,0.993,7.711,15.69,659.56,88.65,0.9961,0.6695,0.8105,0.9177,ryu,0.0516,hybrid_p95,CONTROLLER
145,1,2026-05-08T12:09:58.603003,ryu,Star_17n_80M,17,star,80M,49460.16,0.081,0.0,0.993,0.045,0.44,33.4,67.46,0.9961,0.8808,0.9431,0.9695,ryu,0.0621,hybrid_p95,CONTROLLER
146,1,2026-05-08T12:11:23.743464,floodlight,Star_17n_80M,17,star,80M,48796.26,0.082,0.0,0.993,0.091,32.75,345.33,76.29,0.9961,0.5625,0.9351,0.9074,ryu,0.0621,hybrid_p95,CONTROLLER
147,1,2026-05-08T12:13:53.397088,onos,Star_17n_80M,17,star,80M,51241.99,2.593,0.0,0.993,8.321,23.26,645.31,92.04,0.9961,0.6133,0.7985,0.9058,ryu,0.0621,hybrid_p95,CONTROLLER
148,1,2026-05-08T12:15:16.494427,ryu,Star_17n_180M,17,star,180M,49500.4,0.079,0.0,0.993,0.038,0.47,33.4,69.61,0.9961,0.8806,0.9414,0.9693,ryu,0.0529,hybrid_p95,CONTROLLER
149,1,2026-05-08T12:16:41.675619,floodlight,Star_17n_180M,17,star,180M,48703.14,0.079,0.0,0.993,0.08,32.12,371.8,75.92,0.9961,0.5648,0.9355,0.9079,ryu,0.0529,hybrid_p95,CONTROLLER
150,1,2026-05-08T12:19:10.843268,onos,Star_17n_180M,17,star,180M,50540.62,2.409,0.0,0.993,8.633,15.13,807.88,83.96,0.9961,0.667,0.8005,0.9164,ryu,0.0529,hybrid_p95,CONTROLLER
151,1,2026-05-08T12:20:33.894049,ryu,Star_18n_5M,18,star,5M,49935.3,0.09,0.0,0.9921,0.09,0.48,33.41,67.42,0.9956,0.8805,0.9425,0.969,ryu,0.0468,hybrid_p95,CONTROLLER
152,1,2026-05-08T12:21:59.163266,floodlight,Star_18n_5M,18,star,5M,48593.24,0.078,0.0,0.9921,0.076,32.08,306.71,78.57,0.9956,0.5714,0.9334,0.9086,ryu,0.0468,hybrid_p95,CONTROLLER
153,1,2026-05-08T12:24:29.044995,onos,Star_18n_5M,18,star,5M,49096.41,2.324,0.0,0.9921,8.292,11.24,766.82,87.26,0.9956,0.6979,0.8029,0.9222,ryu,0.0468,hybrid_p95,CONTROLLER
154,1,2026-05-08T12:25:52.132146,ryu,Star_18n_15M,18,star,15M,48938.3,0.084,0.0,0.9921,0.055,0.42,33.41,75.35,0.9956,0.8809,0.9364,0.9685,ryu,0.0406,hybrid_p95,CONTROLLER
155,1,2026-05-08T12:27:17.369795,floodlight,Star_18n_15M,18,star,15M,48414.73,0.086,0.0,0.9921,0.079,32.06,381.51,76.6,0.9956,0.5644,0.935,0.9073,ryu,0.0406,hybrid_p95,CONTROLLER
156,1,2026-05-08T12:29:46.658688,onos,Star_18n_15M,18,star,15M,49636.07,2.653,0.0,0.9921,9.539,6.35,691.91,93.58,0.9956,0.738,0.7789,0.9279,ryu,0.0406,hybrid_p95,CONTROLLER
157,1,2026-05-08T12:31:09.811498,ryu,Star_18n_30M,18,star,30M,49521.82,0.094,0.0,0.9921,0.103,0.39,33.4,72.5,0.9956,0.8812,0.938,0.9687,ryu,0.0472,hybrid_p95,CONTROLLER
158,1,2026-05-08T12:32:35.009053,floodlight,Star_18n_30M,18,star,30M,48950.26,0.082,0.0,0.9921,0.099,33.81,326.2,83.79,0.9956,0.5564,0.9287,0.9053,ryu,0.0472,hybrid_p95,CONTROLLER
159,1,2026-05-08T12:35:04.406402,onos,Star_18n_30M,18,star,30M,50250.58,2.54,0.0,0.9921,8.104,11.85,747.02,90.17,0.9956,0.6942,0.8033,0.9215,ryu,0.0472,hybrid_p95,CONTROLLER
160,1,2026-05-08T12:36:27.564224,ryu,Star_18n_80M,18,star,80M,49742.55,0.082,0.0,0.9921,0.047,0.59,33.41,66.62,0.9956,0.8797,0.9438,0.9689,ryu,0.044,hybrid_p95,CONTROLLER
161,1,2026-05-08T12:37:52.698400,floodlight,Star_18n_80M,18,star,80M,48607.65,0.078,0.0,0.9921,0.085,32.88,412.7,82.2,0.9956,0.5557,0.9302,0.9053,ryu,0.044,hybrid_p95,CONTROLLER
162,1,2026-05-08T12:40:22.306159,onos,Star_18n_80M,18,star,80M,49532.19,2.564,0.0,0.9921,8.14,9.88,715.1,85.02,0.9956,0.7104,0.807,0.9249,ryu,0.044,hybrid_p95,CONTROLLER
163,1,2026-05-08T12:41:45.363697,ryu,Star_18n_180M,18,star,180M,49570.02,0.074,0.0,0.9921,0.037,0.44,33.41,71.76,0.9956,0.8808,0.9396,0.9688,ryu,0.046,hybrid_p95,CONTROLLER
164,1,2026-05-08T12:43:10.533926,floodlight,Star_18n_180M,18,star,180M,48623.23,0.077,0.0,0.9921,0.09,32.43,338.22,85.05,0.9956,0.5656,0.9278,0.907,ryu,0.046,hybrid_p95,CONTROLLER
165,1,2026-05-08T12:45:40.465465,onos,Star_18n_180M,18,star,180M,49809.9,2.603,0.0,0.9921,9.337,9.35,801.48,94.49,0.9956,0.7107,0.7812,0.9228,ryu,0.046,hybrid_p95,CONTROLLER
