sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
136,1,2026-05-15T09:40:52.999010,ryu,Star_17n_5M,17,star,5M,47486.38,0.068,0.0,0.993,0.003,0.08,33.39,18.97,0.8903,0.8835,0.9841,0.8968,ryu,0.044,hybrid_p95,CONTROLLER
137,1,2026-05-15T09:42:17.914366,floodlight,Star_17n_5M,17,star,5M,47608.69,0.06,0.0,0.993,0.007,30.96,332.2,17.12,0.911,0.5772,0.9856,0.8528,ryu,0.044,hybrid_p95,CONTROLLER
138,1,2026-05-15T09:44:49.955507,onos,Star_17n_5M,17,star,5M,49738.41,0.239,0.0,0.993,0.439,10.18,710.2,20.68,0.6421,0.7084,0.9762,0.6826,ryu,0.044,hybrid_p95,CONTROLLER
141,1,2026-05-15T09:50:09.938923,onos,Star_17n_15M,17,star,15M,49270.38,0.072,0.0,0.993,0.007,9.7,742.62,17.03,0.6421,0.7106,0.9857,0.6838,floodlight,0.1539,hybrid_p95,CONTROLLER
142,1,2026-05-15T09:51:32.867396,ryu,Star_17n_30M,17,star,30M,50038.5,0.067,0.0,0.993,0.003,0.07,33.38,18.21,0.9793,0.8836,0.9848,0.9613,ryu,0.1128,hybrid_p95,CONTROLLER
143,1,2026-05-15T09:52:57.839876,floodlight,Star_17n_30M,17,star,30M,49313.07,0.058,0.0,0.993,0.008,31.1,344.91,21.16,0.9061,0.5749,0.9822,0.8485,ryu,0.1128,hybrid_p95,CONTROLLER
144,1,2026-05-15T09:55:30.233014,onos,Star_17n_30M,17,star,30M,50046.71,0.259,0.0,0.993,0.501,10.0,770.92,20.37,0.6421,0.7071,0.9755,0.6823,ryu,0.1128,hybrid_p95,CONTROLLER
145,1,2026-05-15T09:56:53.181730,ryu,Star_17n_80M,17,star,80M,49354.9,0.078,0.0,0.993,0.013,0.06,33.38,20.97,0.9548,0.8837,0.9823,0.9434,ryu,0.1128,hybrid_p95,CONTROLLER
146,1,2026-05-15T09:58:18.282835,floodlight,Star_17n_80M,17,star,80M,38011.65,0.053,0.0,0.993,0.006,43.79,322.42,20.44,0.9061,0.4818,0.9829,0.8306,ryu,0.1128,hybrid_p95,CONTROLLER
147,1,2026-05-15T10:00:50.292656,onos,Star_17n_80M,17,star,80M,49466.87,0.272,0.0,0.993,0.523,10.75,667.11,19.12,0.6421,0.7062,0.9762,0.6822,ryu,0.1128,hybrid_p95,CONTROLLER
148,1,2026-05-15T10:02:13.176397,ryu,Star_17n_180M,17,star,180M,49194.94,0.067,0.01,0.9929,0.002,0.07,33.36,21.47,0.9757,0.8836,0.9821,0.9584,ryu,0.0764,hybrid_p95,CONTROLLER
149,1,2026-05-15T10:03:38.142471,floodlight,Star_17n_180M,17,star,180M,48498.14,0.056,0.001,0.993,0.006,31.39,350.22,14.0,0.9524,0.5722,0.9882,0.882,ryu,0.0764,hybrid_p95,CONTROLLER
150,1,2026-05-15T10:06:09.769536,onos,Star_17n_180M,17,star,180M,47761.31,0.247,0.0,0.993,0.479,13.61,745.08,12.65,0.5521,0.6811,0.9823,0.6127,ryu,0.0764,hybrid_p95,CONTROLLER
154,1,2026-05-15T10:12:52.775559,ryu,Star_18n_15M,18,star,15M,42334.5,0.061,0.0,0.9921,0.017,0.06,33.39,25.44,0.954,0.8837,0.9785,0.9424,ryu,0.0967,hybrid_p95,CONTROLLER
155,1,2026-05-15T10:14:18.084450,floodlight,Star_18n_15M,18,star,15M,33834.61,0.047,0.0,0.9921,0.008,31.47,355.02,45.47,0.9056,0.5712,0.962,0.8457,ryu,0.0967,hybrid_p95,CONTROLLER
156,1,2026-05-15T10:16:50.832408,onos,Star_18n_15M,18,star,15M,42277.18,0.166,0.0,0.9921,0.253,7.4,746.3,12.54,0.641,0.7277,0.9858,0.6864,ryu,0.0967,hybrid_p95,CONTROLLER
157,1,2026-05-15T10:18:13.813813,ryu,Star_18n_30M,18,star,30M,45593.18,0.063,0.0,0.9921,0.006,0.06,33.39,13.53,0.9956,0.8837,0.9886,0.9734,ryu,0.1904,hybrid_p95,CONTROLLER
158,1,2026-05-15T10:19:39.849415,floodlight,Star_18n_30M,18,star,30M,35083.35,0.081,0.0,0.9921,0.035,32.06,326.6,22.63,0.5516,0.5695,0.9806,0.5907,ryu,0.1904,hybrid_p95,CONTROLLER
159,1,2026-05-15T10:22:11.426077,onos,Star_18n_30M,18,star,30M,41168.48,0.071,0.0,0.9921,0.01,20.07,752.92,21.7,0.8004,0.6322,0.9818,0.783,ryu,0.1904,hybrid_p95,CONTROLLER
160,1,2026-05-15T10:23:34.866974,ryu,Star_18n_80M,18,star,80M,41786.54,0.069,0.0,0.9921,0.01,0.06,33.4,18.8,0.8247,0.8836,0.9842,0.8493,floodlight,0.0307,hybrid_p95,CONTROLLER
161,1,2026-05-15T10:25:00.233043,floodlight,Star_18n_80M,18,star,80M,37399.92,0.055,0.0,0.9921,0.01,36.89,345.72,23.04,0.9614,0.5314,0.9807,0.88,floodlight,0.0307,hybrid_p95,CONTROLLER
163,1,2026-05-15T10:28:57.139408,ryu,Star_18n_180M,18,star,180M,40186.65,0.07,0.0,0.9921,0.013,0.06,33.38,16.23,0.9525,0.8837,0.9863,0.942,ryu,0.1083,hybrid_p95,CONTROLLER
164,1,2026-05-15T10:30:22.832934,floodlight,Star_18n_180M,18,star,180M,27278.88,0.062,0.0,0.9921,0.016,41.49,325.9,17.75,0.9056,0.4987,0.985,0.8337,ryu,0.1083,hybrid_p95,CONTROLLER
165,1,2026-05-15T10:32:57.569839,onos,Star_18n_180M,18,star,180M,46787.03,0.286,0.0,0.9921,0.556,12.13,786.81,16.66,0.6416,0.6904,0.9778,0.6789,ryu,0.1083,hybrid_p95,CONTROLLER
1,1,2026-07-13T17:36:17.855778,ryu,Mesh_4n_10M,4,mesh,10M,30662.46,0.108,0.0,1.0,0.036,0.38,35.22,17.58,0.556,0.8796,0.9848,0.654,onos,0.1721,hybrid_p95,CONTROLLER
2,1,2026-07-13T17:38:12.029375,floodlight,Mesh_4n_10M,4,mesh,10M,32804.25,0.087,0.0,1.0,0.01,33.48,418.7,19.43,0.7802,0.5507,0.9837,0.7528,onos,0.1721,hybrid_p95,CONTROLLER
3,1,2026-07-13T17:40:43.038959,onos,Mesh_4n_10M,4,mesh,10M,46958.39,0.073,0.0,1.0,0.009,21.43,840.26,20.77,1.0,0.6184,0.9826,0.9249,onos,0.1721,hybrid_p95,CONTROLLER
4,1,2026-07-13T17:42:35.074181,ryu,Mesh_4n_100M,4,mesh,100M,36006.99,0.103,0.0,1.0,0.006,0.4,35.23,21.01,0.563,0.8794,0.9824,0.6589,onos,0.2751,hybrid_p95,CONTROLLER
5,1,2026-07-13T17:44:29.179511,floodlight,Mesh_4n_100M,4,mesh,100M,35035.17,0.102,0.0,1.0,0.033,31.85,419.1,19.1,0.5696,0.5629,0.9836,0.6027,onos,0.2751,hybrid_p95,CONTROLLER
6,1,2026-07-13T17:47:00.246396,onos,Mesh_4n_100M,4,mesh,100M,47502.12,0.077,0.0,1.0,0.006,14.74,910.8,21.65,1.0,0.666,0.9819,0.934,onos,0.2751,hybrid_p95,CONTROLLER
7,1,2026-07-13T17:48:52.252333,ryu,Mesh_4n_1000M,4,mesh,1000M,32284.13,0.096,0.0,1.0,0.006,0.49,35.21,18.36,0.5718,0.8787,0.9846,0.6653,onos,0.0568,hybrid_p95,CONTROLLER
8,1,2026-07-13T17:50:46.356706,floodlight,Mesh_4n_1000M,4,mesh,1000M,30370.72,0.071,0.351,1.0,0.021,29.92,419.21,18.03,0.91,0.5774,0.9847,0.852,onos,0.0568,hybrid_p95,CONTROLLER
9,1,2026-07-13T17:53:19.494081,onos,Mesh_4n_1000M,4,mesh,1000M,41252.99,0.073,0.0,1.0,0.007,18.94,746.04,19.58,0.9717,0.641,0.9836,0.9088,onos,0.0568,hybrid_p95,CONTROLLER
10,1,2026-07-13T17:55:11.966164,ryu,Mesh_5n_10M,5,mesh,10M,27627.29,0.115,0.0,1.0,0.013,0.69,35.27,17.99,0.5631,0.8772,0.9848,0.6588,onos,0.2641,hybrid_p95,CONTROLLER
11,1,2026-07-13T17:57:06.595762,floodlight,Mesh_5n_10M,5,mesh,10M,26174.73,0.106,0.0,1.0,0.011,50.05,488.52,15.53,0.6337,0.4212,0.9869,0.622,onos,0.2641,hybrid_p95,CONTROLLER
12,1,2026-07-13T17:59:38.950693,onos,Mesh_5n_10M,5,mesh,10M,44467.15,0.074,0.0,1.0,0.01,22.72,840.5,22.9,1.0,0.6087,0.9808,0.9229,onos,0.2641,hybrid_p95,CONTROLLER
13,1,2026-07-13T18:01:31.303560,ryu,Mesh_5n_100M,5,mesh,100M,41350.83,0.083,0.0,1.0,0.006,0.33,35.28,18.43,0.9023,0.8799,0.9846,0.9048,ryu,0.0117,hybrid_p95,CONTROLLER
14,1,2026-07-13T18:03:25.888190,floodlight,Mesh_5n_100M,5,mesh,100M,29506.3,0.104,0.0,1.0,0.011,33.73,437.4,13.56,0.556,0.5474,0.9885,0.5902,ryu,0.0117,hybrid_p95,CONTROLLER
15,1,2026-07-13T18:05:58.757487,onos,Mesh_5n_100M,5,mesh,100M,36718.09,0.075,0.0,1.0,0.016,25.86,795.5,23.71,0.9648,0.587,0.98,0.8931,ryu,0.0117,hybrid_p95,CONTROLLER
16,1,2026-07-13T18:07:51.307947,ryu,Mesh_5n_1000M,5,mesh,1000M,21714.72,0.115,0.178,1.0,0.027,0.56,35.28,13.68,0.6359,0.8781,0.9882,0.7119,onos,0.2095,hybrid_p95,CONTROLLER
17,1,2026-07-13T18:09:46.145832,floodlight,Mesh_5n_1000M,5,mesh,1000M,22889.92,0.122,0.007,1.0,0.037,49.39,456.42,18.49,0.5617,0.4284,0.984,0.5711,onos,0.2095,hybrid_p95,CONTROLLER
18,1,2026-07-13T18:12:21.800149,onos,Mesh_5n_1000M,5,mesh,1000M,40116.08,0.091,0.264,1.0,0.018,23.6,954.03,14.18,1.0,0.598,0.9879,0.9214,onos,0.2095,hybrid_p95,CONTROLLER
19,1,2026-07-13T18:14:14.864225,ryu,Mesh_6n_10M,6,mesh,10M,18510.85,0.158,0.0,1.0,0.037,0.72,35.34,16.65,0.556,0.8769,0.9856,0.6536,onos,0.0688,hybrid_p95,CONTROLLER
20,1,2026-07-13T18:16:10.133259,floodlight,Mesh_6n_10M,6,mesh,10M,32878.2,0.08,0.0,1.0,0.019,87.03,508.62,16.49,0.9703,0.1422,0.986,0.8118,onos,0.0688,hybrid_p95,CONTROLLER
21,1,2026-07-13T18:18:46.945855,onos,Mesh_6n_10M,6,mesh,10M,39947.82,0.09,0.0,1.0,0.023,28.71,918.71,24.74,0.9546,0.5608,0.979,0.8806,onos,0.0688,hybrid_p95,CONTROLLER
22,1,2026-07-13T18:20:39.942374,ryu,Mesh_6n_100M,6,mesh,100M,36277.3,0.087,0.0,1.0,0.016,0.67,35.34,17.11,0.9606,0.8773,0.9855,0.9466,ryu,0.0297,hybrid_p95,CONTROLLER
23,1,2026-07-13T18:22:35.103090,floodlight,Mesh_6n_100M,6,mesh,100M,20673.63,0.133,0.0,1.0,0.039,38.95,513.31,15.7,0.556,0.503,0.9863,0.5815,ryu,0.0297,hybrid_p95,CONTROLLER
24,1,2026-07-13T18:25:11.070852,onos,Mesh_6n_100M,6,mesh,100M,40102.28,0.084,0.0,1.0,0.014,26.79,870.72,20.24,1.0,0.577,0.9829,0.9169,ryu,0.0297,hybrid_p95,CONTROLLER
25,1,2026-07-13T18:27:04.060649,ryu,Mesh_6n_1000M,6,mesh,1000M,20831.38,0.144,0.002,1.0,0.03,0.72,35.32,15.98,0.556,0.8769,0.9862,0.6536,onos,0.1182,hybrid_p95,CONTROLLER
26,1,2026-07-13T18:28:59.305317,floodlight,Mesh_6n_1000M,6,mesh,1000M,35018.44,0.111,0.005,1.0,0.044,47.5,442.82,15.47,0.8724,0.4436,0.9864,0.7991,onos,0.1182,hybrid_p95,CONTROLLER
27,1,2026-07-13T18:31:36.071873,onos,Mesh_6n_1000M,6,mesh,1000M,39653.8,0.097,0.051,1.0,0.025,26.01,973.29,21.51,1.0,0.5792,0.9817,0.9173,onos,0.1182,hybrid_p95,CONTROLLER
2,1,2026-05-17T10:26:59.064797,floodlight,Star_8n_5M,8,star,5M,43256.34,0.064,0.0,1.0,0.017,30.64,345.4,17.77,0.91,0.5783,0.9849,0.8522,floodlight,0.1022,hybrid_p95,CONTROLLER
3,1,2026-05-17T10:29:32.349173,onos,Star_8n_5M,8,star,5M,44455.95,0.084,0.0,1.0,0.022,16.17,750.7,22.08,0.646,0.6616,0.9813,0.6768,floodlight,0.1022,hybrid_p95,CONTROLLER
4,1,2026-05-17T10:30:54.803407,ryu,Star_8n_15M,8,star,15M,40088.77,0.079,0.0,1.0,0.021,0.06,33.34,23.66,0.556,0.8837,0.98,0.6544,floodlight,0.2132,hybrid_p95,CONTROLLER
5,1,2026-05-17T10:32:19.368135,floodlight,Star_8n_15M,8,star,15M,41941.12,0.063,0.0,1.0,0.011,31.53,326.01,23.52,1.0,0.5735,0.9802,0.916,floodlight,0.2132,hybrid_p95,CONTROLLER
6,1,2026-05-17T10:34:51.626287,onos,Star_8n_15M,8,star,15M,41069.07,0.076,0.0,1.0,0.015,9.95,806.1,22.31,0.67,0.706,0.9812,0.7028,floodlight,0.2132,hybrid_p95,CONTROLLER
7,1,2026-05-17T10:36:14.056006,ryu,Star_8n_30M,8,star,30M,45046.01,0.088,0.0,1.0,0.023,0.06,33.33,21.86,0.9584,0.8837,0.9814,0.9459,ryu,0.0944,hybrid_p95,CONTROLLER
8,1,2026-05-17T10:37:38.577829,floodlight,Star_8n_30M,8,star,30M,42692.99,0.06,0.0,1.0,0.016,30.92,344.1,22.58,0.91,0.5764,0.9809,0.8515,ryu,0.0944,hybrid_p95,CONTROLLER
9,1,2026-05-17T10:40:11.698006,onos,Star_8n_30M,8,star,30M,44630.62,0.298,0.0,1.0,0.559,9.47,729.42,13.02,0.6301,0.7129,0.9808,0.6752,ryu,0.0944,hybrid_p95,CONTROLLER
10,1,2026-05-17T10:41:34.176263,ryu,Star_8n_80M,8,star,80M,45200.75,0.072,0.0,1.0,0.012,0.06,33.33,13.08,1.0,0.8837,0.9889,0.9766,ryu,0.1257,hybrid_p95,CONTROLLER
11,1,2026-05-17T10:42:58.729016,floodlight,Star_8n_80M,8,star,80M,43878.8,0.072,0.0,1.0,0.016,31.06,353.81,25.46,0.91,0.5744,0.9785,0.8509,ryu,0.1257,hybrid_p95,CONTROLLER
12,1,2026-05-17T10:45:32.636493,onos,Star_8n_80M,8,star,80M,44535.18,0.306,0.0,1.0,0.595,10.63,773.3,25.0,0.6007,0.7023,0.9702,0.651,ryu,0.1257,hybrid_p95,CONTROLLER
14,1,2026-05-17T10:48:19.654611,floodlight,Star_8n_180M,8,star,180M,43149.21,0.063,0.015,1.0,0.013,31.04,330.51,19.75,0.91,0.5768,0.9833,0.8518,floodlight,0.063,hybrid_p95,CONTROLLER
15,1,2026-05-17T10:50:53.371802,onos,Star_8n_180M,8,star,180M,45202.59,0.074,0.0,1.0,0.013,14.48,688.3,16.17,0.646,0.6772,0.9863,0.6803,floodlight,0.063,hybrid_p95,CONTROLLER
16,1,2026-05-17T10:52:15.878005,ryu,Star_9n_5M,9,star,5M,45051.56,0.078,0.0,1.0,0.013,0.06,33.34,15.43,0.9788,0.8837,0.9869,0.9612,ryu,0.0832,hybrid_p95,CONTROLLER
17,1,2026-05-17T10:53:40.717697,floodlight,Star_9n_5M,9,star,5M,41115.9,0.059,0.0,1.0,0.011,45.26,350.7,19.9,0.9752,0.468,0.9833,0.878,ryu,0.0832,hybrid_p95,CONTROLLER
18,1,2026-05-17T10:56:15.406791,onos,Star_9n_5M,9,star,5M,30785.39,0.377,0.0,1.0,0.711,10.8,688.5,17.24,0.556,0.7048,0.975,0.6195,ryu,0.0832,hybrid_p95,CONTROLLER
19,1,2026-05-17T10:57:38.316038,ryu,Star_9n_15M,9,star,15M,30378.39,0.086,0.0,1.0,0.018,0.1,33.34,16.98,0.881,0.8834,0.9856,0.8901,floodlight,0.0229,hybrid_p95,CONTROLLER
21,1,2026-05-17T11:01:37.373094,onos,Star_9n_15M,9,star,15M,35162.71,0.355,0.0,1.0,0.729,14.55,776.7,17.82,0.6041,0.6727,0.9742,0.6481,floodlight,0.0229,hybrid_p95,CONTROLLER
22,1,2026-05-17T11:02:59.890750,ryu,Star_9n_30M,9,star,30M,43691.39,0.074,0.0,1.0,0.01,0.06,33.33,19.4,1.0,0.8837,0.9837,0.9762,ryu,0.0825,hybrid_p95,CONTROLLER
23,1,2026-05-17T11:04:24.531211,floodlight,Star_9n_30M,9,star,30M,41311.59,0.08,0.0,1.0,0.023,32.27,348.96,18.15,0.9708,0.5658,0.9845,0.8937,ryu,0.0825,hybrid_p95,CONTROLLER
24,1,2026-05-17T11:07:09.375419,onos,Star_9n_30M,9,star,30M,31264.59,0.251,0.0,1.0,0.427,23.67,746.9,15.7,0.556,0.6055,0.9805,0.6008,ryu,0.0825,hybrid_p95,CONTROLLER
28,1,2026-05-17T11:13:53.551677,ryu,Star_9n_180M,9,star,180M,43890.95,0.079,0.0,1.0,0.019,0.06,33.33,20.03,0.9826,0.8837,0.983,0.9636,ryu,0.1205,hybrid_p95,CONTROLLER
29,1,2026-05-17T11:15:18.243766,floodlight,Star_9n_180M,9,star,180M,42164.29,0.068,0.0,1.0,0.019,37.31,329.3,14.66,0.91,0.5298,0.9875,0.8431,ryu,0.1205,hybrid_p95,CONTROLLER
30,1,2026-05-17T11:17:51.834224,onos,Star_9n_180M,9,star,180M,42647.02,0.292,0.0,1.0,0.591,12.52,872.54,23.88,0.5812,0.6841,0.9712,0.6334,ryu,0.1205,hybrid_p95,CONTROLLER
31,1,2026-05-17T11:19:14.369293,ryu,Star_10n_5M,10,star,5M,43587.06,0.073,0.0,1.0,0.011,0.07,33.34,12.69,0.7908,0.8836,0.9893,0.8252,floodlight,0.025,hybrid_p95,CONTROLLER
33,1,2026-05-17T11:23:12.278307,onos,Star_10n_5M,10,star,5M,42856.41,0.082,0.0,1.0,0.024,12.07,683.6,22.48,0.5975,0.6955,0.9809,0.6482,floodlight,0.025,hybrid_p95,CONTROLLER
34,1,2026-05-17T11:24:34.869489,ryu,Star_10n_15M,10,star,15M,43672.22,0.077,0.0,1.0,0.016,0.06,33.34,13.42,0.9796,0.8837,0.9886,0.9618,ryu,0.1111,hybrid_p95,CONTROLLER
35,1,2026-05-17T11:25:59.636764,floodlight,Star_10n_15M,10,star,15M,41502.98,0.061,0.0,1.0,0.015,31.53,353.9,19.08,0.91,0.5709,0.9839,0.8507,ryu,0.1111,hybrid_p95,CONTROLLER
36,1,2026-05-17T11:28:33.158180,onos,Star_10n_15M,10,star,15M,42351.84,0.338,0.0,1.0,0.704,12.91,737.0,13.83,0.5912,0.6867,0.9779,0.6417,ryu,0.1111,hybrid_p95,CONTROLLER
37,1,2026-05-17T11:29:55.678554,ryu,Star_10n_30M,10,star,30M,43388.59,0.075,0.0,1.0,0.016,0.06,33.34,17.74,0.977,0.8837,0.985,0.9596,ryu,0.1095,hybrid_p95,CONTROLLER
38,1,2026-05-17T11:31:20.422485,floodlight,Star_10n_30M,10,star,30M,42781.01,0.062,0.0,1.0,0.009,31.63,405.9,13.02,0.91,0.5656,0.989,0.8501,ryu,0.1095,hybrid_p95,CONTROLLER
39,1,2026-05-17T11:33:53.985529,onos,Star_10n_30M,10,star,30M,42807.01,0.262,0.0,1.0,0.519,12.82,645.12,13.55,0.5599,0.6917,0.9809,0.6202,ryu,0.1095,hybrid_p95,CONTROLLER
40,1,2026-05-17T11:35:16.551349,ryu,Star_10n_80M,10,star,80M,44597.59,0.075,0.0,1.0,0.011,0.06,33.35,18.02,0.7876,0.8837,0.9848,0.8225,floodlight,0.0611,hybrid_p95,CONTROLLER
41,1,2026-05-17T11:36:41.248449,floodlight,Star_10n_80M,10,star,80M,42175.84,0.06,0.0,1.0,0.009,38.45,334.4,21.23,0.969,0.5207,0.9822,0.8836,floodlight,0.0611,hybrid_p95,CONTROLLER
42,1,2026-05-17T11:39:15.451193,onos,Star_10n_80M,10,star,80M,37570.36,0.085,0.0,1.0,0.018,11.66,745.04,16.65,0.556,0.6957,0.9859,0.6186,floodlight,0.0611,hybrid_p95,CONTROLLER
43,1,2026-05-17T11:40:38.010667,ryu,Star_10n_180M,10,star,180M,43965.76,0.078,0.0,1.0,0.011,0.07,33.34,19.12,0.9719,0.8836,0.9839,0.9558,ryu,0.1044,hybrid_p95,CONTROLLER
44,1,2026-05-17T11:42:02.736108,floodlight,Star_10n_180M,10,star,180M,41767.45,0.061,0.0,1.0,0.013,31.48,310.11,21.37,0.91,0.5755,0.982,0.8514,ryu,0.1044,hybrid_p95,CONTROLLER
45,1,2026-05-17T11:44:36.968088,onos,Star_10n_180M,10,star,180M,42794.98,0.275,0.0,1.0,0.519,7.01,811.4,17.93,0.5981,0.7279,0.9773,0.6546,ryu,0.1044,hybrid_p95,CONTROLLER
46,1,2026-05-17T11:45:59.597353,ryu,Star_11n_5M,11,star,5M,43803.68,0.075,0.0,0.999,0.014,0.07,33.34,23.35,0.9994,0.8836,0.9803,0.9755,ryu,0.1874,hybrid_p95,CONTROLLER
47,1,2026-05-17T11:47:24.402157,floodlight,Star_11n_5M,11,star,5M,42083.72,0.077,0.0,0.999,0.016,30.43,316.91,24.68,0.8209,0.5827,0.9792,0.7881,ryu,0.1874,hybrid_p95,CONTROLLER
48,1,2026-05-17T11:49:58.248041,onos,Star_11n_5M,11,star,5M,42977.94,0.083,0.0,0.999,0.014,9.95,778.42,17.64,0.6022,0.7071,0.9851,0.6543,ryu,0.1874,hybrid_p95,CONTROLLER
49,1,2026-05-17T11:51:20.912250,ryu,Star_11n_15M,11,star,15M,44546.89,0.082,0.0,0.999,0.019,0.06,33.35,21.65,0.9761,0.8837,0.9817,0.9587,ryu,0.1093,hybrid_p95,CONTROLLER
50,1,2026-05-17T11:52:45.714395,floodlight,Star_11n_15M,11,star,15M,41781.77,0.069,0.0,0.999,0.013,32.57,311.73,21.95,0.9094,0.5672,0.9815,0.8494,ryu,0.1093,hybrid_p95,CONTROLLER
51,1,2026-05-17T11:55:20.205043,onos,Star_11n_15M,11,star,15M,42951.91,0.266,0.0,0.999,0.503,7.74,741.1,13.22,0.5935,0.7254,0.9814,0.6512,ryu,0.1093,hybrid_p95,CONTROLLER
52,1,2026-05-17T11:56:42.879565,ryu,Star_11n_30M,11,star,30M,43558.87,0.093,0.0,0.999,0.032,0.05,33.36,20.97,0.96,0.8838,0.982,0.9471,ryu,0.0492,hybrid_p95,CONTROLLER
53,1,2026-05-17T11:58:07.712879,floodlight,Star_11n_30M,11,star,30M,42220.04,0.064,0.0,0.999,0.016,35.24,320.82,15.28,0.9814,0.5462,0.987,0.8979,ryu,0.0492,hybrid_p95,CONTROLLER
54,1,2026-05-17T12:00:40.933335,onos,Star_11n_30M,11,star,30M,36868.84,0.324,0.0,0.999,0.669,10.43,751.5,25.53,0.5554,0.7047,0.9687,0.6186,ryu,0.0492,hybrid_p95,CONTROLLER
55,1,2026-05-17T12:02:03.752075,ryu,Star_11n_80M,11,star,80M,37634.24,0.117,0.0,0.999,0.104,0.05,33.34,13.19,0.8224,0.8838,0.9874,0.848,floodlight,0.0591,hybrid_p95,CONTROLLER
56,1,2026-05-17T12:03:28.751938,floodlight,Star_11n_80M,11,star,80M,44636.51,0.058,0.0,0.999,0.007,31.14,333.2,19.68,0.9867,0.5758,0.9835,0.9071,floodlight,0.0591,hybrid_p95,CONTROLLER
57,1,2026-05-17T12:06:00.328886,onos,Star_11n_80M,11,star,80M,45795.35,0.298,0.0,0.999,0.609,10.16,718.4,22.3,0.6454,0.7082,0.9723,0.6847,floodlight,0.0591,hybrid_p95,CONTROLLER
58,1,2026-05-17T12:07:22.901918,ryu,Star_11n_180M,11,star,180M,45449.2,0.065,0.0,0.999,0.011,0.06,33.35,23.01,0.9007,0.8837,0.9807,0.9041,ryu,0.0522,hybrid_p95,CONTROLLER
59,1,2026-05-17T12:08:47.587374,floodlight,Star_11n_180M,11,star,180M,45550.43,0.061,0.0,0.999,0.013,40.53,341.4,15.54,0.929,0.5044,0.9869,0.8519,ryu,0.0522,hybrid_p95,CONTROLLER
60,1,2026-05-17T12:11:19.557213,onos,Star_11n_180M,11,star,180M,45913.91,0.223,0.0,0.999,0.395,7.63,739.22,24.38,0.6454,0.7263,0.9738,0.6883,ryu,0.0522,hybrid_p95,CONTROLLER
61,1,2026-05-17T12:12:42.152682,ryu,Star_12n_5M,12,star,5M,45313.04,0.063,0.0,0.998,0.007,0.04,33.34,17.01,0.7568,0.8839,0.9857,0.8004,floodlight,0.0501,hybrid_p95,CONTROLLER
63,1,2026-05-17T12:16:39.572353,onos,Star_12n_5M,12,star,5M,45412.47,0.069,0.0,0.998,0.01,10.02,726.6,20.44,0.6449,0.7089,0.9828,0.6853,floodlight,0.0501,hybrid_p95,CONTROLLER
64,1,2026-05-17T12:18:02.161082,ryu,Star_12n_15M,12,star,15M,45810.96,0.071,0.0,0.998,0.007,0.06,33.35,12.16,0.9651,0.8837,0.9898,0.9514,ryu,0.1125,hybrid_p95,CONTROLLER
65,1,2026-05-17T12:19:26.883551,floodlight,Star_12n_15M,12,star,15M,40409.75,0.052,0.0,0.998,0.01,39.36,340.1,17.78,0.9089,0.5133,0.985,0.8389,ryu,0.1125,hybrid_p95,CONTROLLER
66,1,2026-05-17T12:22:01.274569,onos,Star_12n_15M,12,star,15M,43479.97,0.251,0.0,0.998,0.443,10.76,699.4,23.25,0.606,0.7046,0.974,0.6556,ryu,0.1125,hybrid_p95,CONTROLLER
67,1,2026-05-17T12:23:23.966390,ryu,Star_12n_30M,12,star,30M,43445.97,0.075,0.0,0.998,0.011,0.06,33.35,16.59,0.6729,0.8837,0.986,0.7396,floodlight,0.1034,hybrid_p95,CONTROLLER
68,1,2026-05-17T12:24:48.774086,floodlight,Star_12n_30M,12,star,30M,38100.27,0.065,0.0,0.998,0.013,36.12,360.12,20.91,0.9089,0.5358,0.9824,0.843,floodlight,0.1034,hybrid_p95,CONTROLLER
69,1,2026-05-17T12:27:22.200250,onos,Star_12n_30M,12,star,30M,43704.31,0.076,0.0,0.998,0.011,16.1,716.8,14.02,0.6449,0.6637,0.9882,0.677,floodlight,0.1034,hybrid_p95,CONTROLLER
70,1,2026-05-17T12:28:44.922755,ryu,Star_12n_80M,12,star,80M,43775.84,0.085,0.0,0.998,0.011,0.06,33.36,13.34,0.6805,0.8837,0.9887,0.7453,floodlight,0.1055,hybrid_p95,CONTROLLER
72,1,2026-05-17T12:32:42.101070,onos,Star_12n_80M,12,star,80M,44165.17,0.088,0.0,0.998,0.027,6.95,760.81,22.91,0.6449,0.7304,0.9805,0.6892,floodlight,0.1055,hybrid_p95,CONTROLLER
73,1,2026-05-17T12:34:04.826213,ryu,Star_12n_180M,12,star,180M,44248.15,0.07,0.0,0.998,0.015,0.07,33.35,17.9,0.9916,0.8836,0.9849,0.9702,ryu,0.1105,hybrid_p95,CONTROLLER
74,1,2026-05-17T12:35:29.707324,floodlight,Star_12n_180M,12,star,180M,43628.68,0.064,0.01,0.9979,0.009,33.54,327.91,14.61,0.9255,0.5582,0.9877,0.8597,ryu,0.1105,hybrid_p95,CONTROLLER
