sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
118,1,2026-05-07T20:01:19.076725,ryu,Star_11n_200M,11,star,200M,17650.61,0.092,0.0,0.999,0.061,0.2,33.36,57.63,0.9994,0.8826,0.9511,0.9729,ryu,0.0723,hybrid_p95,CONTROLLER
119,1,2026-05-07T20:02:46.472923,floodlight,Star_11n_200M,11,star,200M,17247.56,0.098,0.0,0.999,0.089,43.21,318.01,58.7,0.9994,0.4866,0.9497,0.8963,ryu,0.0723,hybrid_p95,CONTROLLER
120,1,2026-05-07T20:05:18.020717,onos,Star_11n_200M,11,star,200M,14854.31,4.63,0.017,0.9988,15.74,23.39,662.35,63.16,0.9994,0.6115,0.7113,0.9006,ryu,0.0723,hybrid_p95,CONTROLLER
121,1,2026-05-07T20:06:42.705634,ryu,Star_12n_10M,12,star,10M,18638.03,0.102,0.0,0.998,0.11,0.42,33.36,54.05,0.9989,0.881,0.9533,0.9724,ryu,0.0618,hybrid_p95,CONTROLLER
122,1,2026-05-07T20:08:09.730481,floodlight,Star_12n_10M,12,star,10M,16575.48,0.102,0.0,0.998,0.105,41.86,305.21,63.1,0.9989,0.4981,0.9458,0.8978,ryu,0.0618,hybrid_p95,CONTROLLER
123,1,2026-05-07T20:10:41.112144,onos,Star_12n_10M,12,star,10M,16454.13,4.791,0.0,0.998,16.326,14.42,874.81,65.34,0.9989,0.6698,0.7007,0.9106,ryu,0.0618,hybrid_p95,CONTROLLER
124,1,2026-05-07T20:12:06.121566,ryu,Star_12n_20M,12,star,20M,17493.03,0.109,0.0,0.998,0.09,0.46,33.37,53.91,0.9989,0.8807,0.9537,0.9723,ryu,0.0647,hybrid_p95,CONTROLLER
125,1,2026-05-07T20:13:33.682391,floodlight,Star_12n_20M,12,star,20M,16897.75,0.087,0.0,0.998,0.073,46.51,334.9,67.31,0.9989,0.4602,0.9428,0.8903,ryu,0.0647,hybrid_p95,CONTROLLER
126,1,2026-05-07T20:16:04.494089,onos,Star_12n_20M,12,star,20M,18293.34,4.549,0.0,0.998,16.632,16.03,836.4,74.45,0.9989,0.6591,0.6885,0.9076,ryu,0.0647,hybrid_p95,CONTROLLER
127,1,2026-05-07T20:17:29.094934,ryu,Star_12n_50M,12,star,50M,18175.15,0.1,0.0,0.998,0.09,0.47,33.38,60.19,0.9989,0.8806,0.9485,0.9719,ryu,0.0808,hybrid_p95,CONTROLLER
128,1,2026-05-07T20:18:56.232289,floodlight,Star_12n_50M,12,star,50M,17654.96,0.1,0.0,0.998,0.138,46.87,319.0,65.3,0.9989,0.459,0.9435,0.8901,ryu,0.0808,hybrid_p95,CONTROLLER
129,1,2026-05-07T20:21:27.983262,onos,Star_12n_50M,12,star,50M,18406.71,4.084,0.0,0.998,14.815,30.15,703.9,65.49,0.9989,0.5587,0.7232,0.8911,ryu,0.0808,hybrid_p95,CONTROLLER
130,1,2026-05-07T20:22:52.625785,ryu,Star_12n_100M,12,star,100M,18176.5,0.103,0.0,0.998,0.081,0.37,33.36,49.93,0.9989,0.8814,0.9572,0.9727,ryu,0.0797,hybrid_p95,CONTROLLER
131,1,2026-05-07T20:24:19.731259,floodlight,Star_12n_100M,12,star,100M,17659.14,0.097,0.0,0.998,0.083,45.21,323.62,58.31,0.9989,0.471,0.9502,0.893,ryu,0.0797,hybrid_p95,CONTROLLER
132,1,2026-05-07T20:26:51.051146,onos,Star_12n_100M,12,star,100M,18146.66,4.907,0.006,0.9979,16.862,26.8,701.8,70.76,0.9989,0.584,0.6881,0.893,ryu,0.0797,hybrid_p95,CONTROLLER
133,1,2026-05-07T20:28:15.688897,ryu,Star_12n_200M,12,star,200M,18238.51,0.104,0.0,0.998,0.093,0.35,33.37,58.98,0.9989,0.8815,0.9495,0.9721,ryu,0.0835,hybrid_p95,CONTROLLER
134,1,2026-05-07T20:29:42.853760,floodlight,Star_12n_200M,12,star,200M,16934.04,0.115,0.026,0.9977,0.191,57.55,334.3,58.35,0.9987,0.3773,0.9485,0.8746,ryu,0.0835,hybrid_p95,CONTROLLER
135,1,2026-05-07T20:32:11.278499,onos,Star_12n_200M,12,star,200M,43863.43,4.003,0.0,0.998,13.684,32.51,703.5,71.88,0.9989,0.541,0.7348,0.8886,ryu,0.0835,hybrid_p95,CONTROLLER
136,1,2026-05-07T20:33:34.152182,ryu,Star_13n_10M,13,star,10M,46209.27,0.109,0.0,0.997,0.099,0.45,33.38,62.6,0.9983,0.8807,0.9463,0.9713,ryu,0.0487,hybrid_p95,CONTROLLER
137,1,2026-05-07T20:34:59.216910,floodlight,Star_13n_10M,13,star,10M,45747.04,0.093,0.0,0.997,0.11,31.7,369.0,68.71,0.9983,0.5682,0.9411,0.9106,ryu,0.0487,hybrid_p95,CONTROLLER
138,1,2026-05-07T20:37:27.813064,onos,Star_13n_10M,13,star,10M,45765.86,2.897,0.0,0.997,9.452,12.2,759.63,69.61,0.9983,0.691,0.8002,0.9226,ryu,0.0487,hybrid_p95,CONTROLLER
139,1,2026-05-07T20:38:50.693265,ryu,Star_13n_20M,13,star,20M,45194.43,0.101,0.0,0.997,0.071,0.38,33.37,53.83,0.9983,0.8813,0.9541,0.9721,ryu,0.0532,hybrid_p95,CONTROLLER
140,1,2026-05-07T20:40:15.723805,floodlight,Star_13n_20M,13,star,20M,44310.87,0.087,0.0,0.997,0.117,32.22,358.01,61.18,0.9983,0.5653,0.9473,0.9105,ryu,0.0532,hybrid_p95,CONTROLLER
141,1,2026-05-07T20:42:44.369134,onos,Star_13n_20M,13,star,20M,45109.56,2.746,0.0,0.997,9.889,14.22,712.6,77.95,0.9983,0.678,0.7867,0.9189,ryu,0.0532,hybrid_p95,CONTROLLER
142,1,2026-05-07T20:44:07.213539,ryu,Star_13n_50M,13,star,50M,45830.96,0.091,0.0,0.997,0.067,0.33,33.38,61.61,0.9983,0.8816,0.9477,0.9716,ryu,0.0625,hybrid_p95,CONTROLLER
143,1,2026-05-07T20:45:32.218821,floodlight,Star_13n_50M,13,star,50M,45323.99,0.085,0.0,0.997,0.114,33.16,343.7,65.2,0.9983,0.5596,0.944,0.9091,ryu,0.0625,hybrid_p95,CONTROLLER
144,1,2026-05-07T20:48:00.543933,onos,Star_13n_50M,13,star,50M,45076.93,2.909,0.0,0.997,9.446,24.5,722.9,76.0,0.9983,0.6003,0.795,0.9046,ryu,0.0625,hybrid_p95,CONTROLLER
145,1,2026-05-07T20:49:23.476865,ryu,Star_13n_100M,13,star,100M,46913.97,0.103,0.0,0.997,0.106,0.42,33.38,62.81,0.9983,0.881,0.9461,0.9713,ryu,0.0594,hybrid_p95,CONTROLLER
146,1,2026-05-07T20:50:48.475515,floodlight,Star_13n_100M,13,star,100M,44090.2,0.089,0.0,0.997,0.122,31.22,339.62,67.14,0.9983,0.5745,0.9422,0.9119,ryu,0.0594,hybrid_p95,CONTROLLER
147,1,2026-05-07T20:53:17.029732,onos,Star_13n_100M,13,star,100M,45983.19,2.793,0.0,0.997,10.032,21.04,722.9,77.52,0.9983,0.6263,0.7849,0.9088,ryu,0.0594,hybrid_p95,CONTROLLER
148,1,2026-05-07T20:54:39.878370,ryu,Star_13n_200M,13,star,200M,49131.18,0.077,0.0,0.997,0.035,0.36,33.39,52.31,0.9983,0.8814,0.9559,0.9722,ryu,0.0471,hybrid_p95,CONTROLLER
149,1,2026-05-07T20:56:04.749989,floodlight,Star_13n_200M,13,star,200M,48854.99,0.086,0.0,0.997,0.11,31.22,350.22,61.33,0.9983,0.5735,0.9472,0.9121,ryu,0.0471,hybrid_p95,CONTROLLER
150,1,2026-05-07T20:58:32.842181,onos,Star_13n_200M,13,star,200M,49313.96,2.551,0.0,0.997,8.046,11.5,754.71,73.53,0.9983,0.6965,0.818,0.9251,ryu,0.0471,hybrid_p95,CONTROLLER
151,1,2026-05-07T20:59:55.827045,ryu,Star_14n_10M,14,star,10M,50593.01,0.094,0.0,0.996,0.1,0.54,33.38,59.07,0.9978,0.8801,0.9493,0.971,ryu,0.0403,hybrid_p95,CONTROLLER
152,1,2026-05-07T21:01:20.805011,floodlight,Star_14n_10M,14,star,10M,48655.82,0.079,0.0,0.996,0.075,31.44,353.7,64.21,0.9978,0.5715,0.9454,0.9112,ryu,0.0403,hybrid_p95,CONTROLLER
153,1,2026-05-07T21:03:48.578379,onos,Star_14n_10M,14,star,10M,49867.35,2.408,0.0,0.996,7.594,7.82,730.9,75.69,0.9978,0.7252,0.823,0.9307,ryu,0.0403,hybrid_p95,CONTROLLER
154,1,2026-05-07T21:05:11.430745,ryu,Star_14n_20M,14,star,20M,49553.92,0.085,0.0,0.996,0.064,0.29,33.38,59.2,0.9978,0.8819,0.9497,0.9714,ryu,0.0566,hybrid_p95,CONTROLLER
155,1,2026-05-07T21:06:36.419188,floodlight,Star_14n_20M,14,star,20M,48758.72,0.074,0.0,0.996,0.074,32.19,301.81,64.36,0.9978,0.5711,0.9453,0.9111,ryu,0.0566,hybrid_p95,CONTROLLER
156,1,2026-05-07T21:09:04.717347,onos,Star_14n_20M,14,star,20M,50084.27,2.684,0.0,0.996,8.574,17.28,824.4,78.12,0.9978,0.6502,0.8063,0.9148,ryu,0.0566,hybrid_p95,CONTROLLER
157,1,2026-05-07T21:10:27.578885,ryu,Star_14n_50M,14,star,50M,50079.27,0.078,0.0,0.996,0.042,0.5,33.38,62.71,0.9978,0.8804,0.9471,0.9709,ryu,0.0627,hybrid_p95,CONTROLLER
158,1,2026-05-07T21:11:52.557959,floodlight,Star_14n_50M,14,star,50M,48809.65,0.078,0.0,0.996,0.063,33.8,327.2,65.32,0.9978,0.5564,0.9446,0.9082,ryu,0.0627,hybrid_p95,CONTROLLER
159,1,2026-05-07T21:14:20.601063,onos,Star_14n_50M,14,star,50M,50214.17,2.498,0.0,0.996,7.87,23.25,736.71,81.67,0.9978,0.6091,0.8139,0.9075,ryu,0.0627,hybrid_p95,CONTROLLER
160,1,2026-05-07T21:15:43.494342,ryu,Star_14n_100M,14,star,100M,50390.09,0.079,0.0,0.996,0.031,0.45,33.38,62.45,0.9978,0.8807,0.9475,0.971,ryu,0.0422,hybrid_p95,CONTROLLER
161,1,2026-05-07T21:17:08.470812,floodlight,Star_14n_100M,14,star,100M,48665.62,0.067,0.0,0.996,0.041,38.39,332.6,73.5,0.9978,0.5214,0.9381,0.9009,ryu,0.0422,hybrid_p95,CONTROLLER
162,1,2026-05-07T21:19:36.552383,onos,Star_14n_100M,14,star,100M,49684.85,2.425,0.0,0.996,7.777,8.81,715.81,80.81,0.9978,0.7185,0.816,0.9288,ryu,0.0422,hybrid_p95,CONTROLLER
163,1,2026-05-07T21:20:59.542507,ryu,Star_14n_200M,14,star,200M,51169.43,0.076,0.0,0.996,0.048,0.41,33.39,56.99,0.9978,0.881,0.9518,0.9714,ryu,0.0638,hybrid_p95,CONTROLLER
164,1,2026-05-07T21:22:24.558467,floodlight,Star_14n_200M,14,star,200M,48744.55,0.071,0.0,0.996,0.055,38.23,360.72,73.7,0.9978,0.5199,0.9378,0.9006,ryu,0.0638,hybrid_p95,CONTROLLER
165,1,2026-05-07T21:24:52.936333,onos,Star_14n_200M,14,star,200M,49701.76,2.712,0.0,0.996,9.733,21.83,732.9,76.64,0.9978,0.6199,0.7901,0.9076,ryu,0.0638,hybrid_p95,CONTROLLER
